generation	size_of_nonrec_region
0	0
25	0
50	0
75	0
100	0
125	0
150	0
175	0
200	0
225	0
250	0
275	0
300	0
325	0
350	0
375	0
400	0
425	0
450	0
475	0
500	0
525	0
550	0
575	0
600	0
625	0
650	0
675	0
700	0
725	0
750	0
775	0
800	0
825	0
850	0
875	0
900	0
925	0
950	0
975	0
1000	0
1025	0
1050	0
1075	0
1100	0
1125	0
1150	0
1175	0
1200	0
1225	0
1250	0
1275	0
1300	0
1325	0
1350	0
1375	0
1400	0
1425	0
1450	0
1475	0
1500	0
1525	0
1550	0
1575	0
1600	0
1625	0
1650	0
1675	0
1700	0
1725	0
1750	0
1775	0
1800	0
1825	0
1850	0
1875	0
1900	0
1925	0
1950	0
1975	0
2000	0
2025	0
2050	0
2075	0
2100	0
2125	0
2150	0
2175	0
2200	0
2225	0
2250	0
2275	0
2300	0
2325	0
2350	0
2375	0
2400	0
2425	0
2450	0
2475	0
2500	0
2525	0
2550	0
2575	0
2600	0
2625	0
2650	0
2675	0
2700	0
2725	0
2750	0
2775	0
2800	0
2825	0
2850	0
2875	0
2900	0
2925	0
2950	0
2975	0
3000	0
3025	0
3050	0
3075	0
3100	0
3125	0
3150	0
3175	0
3200	0
3225	0
3250	0
3275	0
3300	0
3325	0
3350	0
3375	0
3400	0
3425	0
3450	0
3475	0
3500	0
3525	0
3550	0
3575	0
3600	0
3625	0
3650	0
3675	0
3700	0
3725	0
3750	0
3775	0
3800	0
3825	0
3850	0
3875	0
3900	0
3925	0
3950	0
3975	0
4000	0
4025	0
4050	0
4075	0
4100	0
4125	0
4150	0
4175	0
4200	0
4225	0
4250	0
4275	0
4300	0
4325	0
4350	0
4375	0
4400	0
4425	0
4450	0
4475	0
4500	0
4525	0
4550	0
4575	0
4600	0
4625	0
4650	0
4675	0
4700	0
4725	0
4750	0
4775	0
4800	0
4825	0
4850	0
4875	0
4900	0
4925	0
4950	0
4975	0
5000	0
5025	0
5050	0
5075	0
5100	0
5125	0
5150	0
5175	0
5200	0
5225	0
5250	0
5275	0
5300	0
5325	0
5350	0
5375	0
5400	0
5425	0
5450	0
5475	0
5500	0
5525	0
5550	0
5575	0
5600	0
5625	0
5650	0
5675	0
5700	0
5725	0
5750	0
5775	0
5800	0
5825	0
5850	0
5875	0
5900	0
5925	0
5950	0
5975	0
6000	0
6025	0
6050	0
6075	0
6100	1444
6125	1444
6150	1444
6175	1444
6200	1444
6225	1444
6250	1444
6275	1444
6300	1444
6325	1444
6350	1444
6375	1444
6400	1444
6425	1444
6450	1444
6475	1444
6500	1444
6525	1444
6550	1444
6575	1444
6600	3825
6625	3825
6650	3825
6675	3825
6700	3825
6725	3825
6750	3825
6775	3825
6800	3825
6825	3825
6850	3825
6875	3825
6900	3825
6925	3825
6950	3825
6975	3825
7000	3825
7025	3825
7050	3825
7075	3825
7100	3825
7125	3825
7150	3825
7175	3825
7200	3825
7225	3825
7250	3825
7275	3825
7300	3825
7325	3825
7350	3825
7375	3825
7400	3825
7425	3825
7450	3825
7475	3825
7500	3825
7525	3825
7550	3825
7575	3825
7600	3825
7625	3825
7650	3825
7675	3825
7700	3825
7725	3825
7750	3825
7775	3825
7800	3825
7825	3825
7850	3825
7875	3825
7900	3825
7925	3825
7950	3825
7975	3825
8000	3825
8025	3825
8050	3825
8075	3825
8100	3825
8125	3825
8150	3825
8175	3825
8200	3825
8225	3825
8250	3825
8275	3825
8300	3825
8325	3825
8350	3825
8375	3825
8400	3825
8425	3825
8450	3825
8475	3825
8500	3825
8525	3825
8550	3825
8575	3825
8600	3825
8625	3825
8650	3825
8675	3825
8700	3825
8725	3825
8750	3825
8775	3825
8800	3825
8825	3825
8850	3825
8875	3825
8900	3825
8925	3825
8950	3825
8975	3825
9000	3825
9025	3825
9050	3825
9075	3825
9100	3825
9125	3825
9150	3825
9175	3825
9200	3825
9225	3825
9250	3825
9275	3825
9300	3825
9325	3825
9350	3825
9375	3825
9400	3825
9425	3825
9450	3825
9475	3825
9500	3825
9525	3825
9550	3825
9575	3825
9600	3825
9625	3825
9650	3825
9675	3825
9700	3825
9725	3825
9750	3825
9775	3825
9800	3825
9825	3825
9850	3825
9875	3825
9900	3825
9925	3825
9950	3825
9975	3825
10000	3825
